barcode	plateRow	plateColumn	numcells	Nuclei DAPI - Intensity Nucleus EGFP Mean - Median	Nuclei DAPI - Intensity Nucleus EGFP StdDev - StdDev	Nuclei DAPI - Intensity Nucleus EGFP Median - Median	Nuclei DAPI - Nucleus Area [µm²] - Sum	Nuclei DAPI - Nucleus Roundness - Sum	Nuclei DAPI - Nucleus DAPI SER Saddle 0 px - StdDev	Nuclei DAPI - Nucleus DAPI Haralick Homogeneity 1 px - Sum	Nuclei/Median_GFP	Number of Analyzed Fields	concenctration	treatment	hitscore	Nuclei DAPI - Nucleus DAPI SER Saddle 0 px - StdDev.bscore	Nuclei/Median_GFP.bscore
002AL100205B-KI_1_2	15	16	711	537.512195122	92.413622267	531	139871.171148	629.475409072	0.00963060532584	345.268379632	1.33898305085	9	3.3 uM	library	-61.2910684746555	0.143161684870594	-6.65208997615512
002AL100205B-KI_1_2	15	17	5539	1051.38347458	144.208447285	1044	2264872.02313	5058.12244767	0.00390413339246	3443.99740582	5.30555555556	9	10 uM	library	-22.4324193186638	-0.0557139302345559	-0.243386068052549
002AL100205B-KI_1_2	15	18	8925	1396.77745665	173.005632984	1396	3239576.37272	8209.52183063	0.00387354261413	5564.37740897	6.39326647564	9	3.3 uM	library	15.9295940145818	-0.0532626342773652	0.638296470774304
002AL100205B-KI_1_2	15	19	7401	1257.40470588	163.865229188	1255	2764246.61172	6792.98811477	0.00454476744441	4455.67052602	5.89721115538	9	10 uM	library	3.41281929443349	-0.0160114215550246	0.144593443067330
002AL100205B-KI_1_2	15	20	8366	1422.64319559	163.929167418	1418	3052940.40908	7657.38279348	0.00430021555466	5082.82241795	5.89985895628	9	3.3 uM	library	19.4091487476968	0.00485753184596136	0.235610519944923
002AL100205B-KI_1_2	15	21	7809	1282.91983122	167.22484345	1281	2783273.13958	7180.39037961	0.00451354987408	4674.34357067	6.09601873536	9	10 uM	library	11.2782891371752	0.0533672762595839	0.0891519450543552
002AL100205B-KI_1_2	15	22	7927	1346.15368421	164.145742967	1342	2938587.88896	7284.35648551	0.00380545187984	4903.17354595	5.90685543964	9	3.3 uM	library	34.6977721535469	0.0370949060318409	-0.99387978682791
002AL100205B-KI_1_2	16	3	7836	726.992108218	78.2211596411	725	2957615.40331	7151.40764155	0.00426492846558	4792.50754073	10.8082758621	9	250 nM	18858	10.7816533144291	0.0308764490069887	-0.0612109770261125
002AL100205B-KI_1_2	16	4	9770	771.310807172	71.5319393595	768	3472192.86537	8899.24461657	0.00413847875676	5972.51736033	12.7213541667	9	0.1 ugml	Interferin	7.5426565579567	0.0198046564343256	3.48936735676554
002AL100205B-KI_1_2	16	5	8547	782.933054393	78.1644560498	781	3284454.98689	7804.58830507	0.00429027568587	5207.16094563	10.9436619718	9	1.1 uM	library	20.8307687903076	0.00249968178588238	0.1854538494813
002AL100205B-KI_1_2	16	6	7610	712.648472757	76.0208902911	712	2889551.19863	6956.06327477	0.00433709261406	4584.8828601	10.6882022472	9	0.37 uM	library	4.84685523261292	-0.00123677211338768	0.0415010670656405
002AL100205B-KI_1_2	16	7	7380	695.727310701	64.4258305428	695	2805653.75021	6718.86841224	0.00446768818054	4609.88663267	10.618705036	9	1.1 uM	library	-0.131918890416938	-0.0179348235927223	0.662160452828432
002AL100205B-KI_1_2	16	8	8305	658.196428571	65.0288003785	656	3190982.61861	7561.10776426	0.0040900598747	5269.27996083	12.6600609756	9	0.37 uM	library	-0.450076214363671	-0.0212879117544116	3.78774741250105
002AL100205B-KI_1_2	16	9	6259	674.844282238	74.9626542449	672	2605393.305	5720.02967423	0.00425449303023	3841.69054677	9.31398809524	9	1.1 uM	library	8.26588247483074	-0.0391632619391195	-1.21898115009778
002AL100205B-KI_1_2	16	10	6785	648.493006993	83.8438996576	646	2753566.81754	6187.02961604	0.00431441036204	4166.74355348	10.5030959752	9	0.37 uM	library	-0.0558715300589385	-0.0284956823581689	0.540600832175123
002AL100205B-KI_1_2	16	11	7593	637.634218289	59.4487468171	636	2862452.18271	6911.59925525	0.00423722033601	4592.7214824	11.9386792453	9	1.1 uM	library	-7.84219003855045	-0.0258226564489436	2.98231160887577
002AL100205B-KI_1_2	16	12	7233	635.424242424	65.2306440323	633	2879078.56838	6594.65768035	0.00459790955533	4351.54622949	11.4265402844	9	0.37 uM	library	-17.4567491695261	-0.0343723453051581	2.39205192929331
002AL100205B-KI_1_2	16	13	7631	656.755716005	66.9563403689	654	3000815.98959	6940.66772093	0.00433820142946	4633.85191391	11.6681957187	9	1.1 uM	library	-13.1111857204976	-0.0180157141083482	2.26795681886762
002AL100205B-KI_1_2	16	14	6042	690.55431709	78.2688903893	688	2471608.80761	5503.68719882	0.00453703540507	3724.98253112	8.78197674419	9	0.37 uM	library	-16.7785308740884	-0.0191362696380987	-1.89371568332442
002AL100205B-KI_1_2	16	15	586	519.476808863	66.2741594537	517	117630.642791	526.647327355	0.0108235801677	288.552425015	1.1334622824	9	1.1 uM	library	-20.4800197404931	0.194179038692813	-13.4264120726529
002AL100205B-KI_1_2	16	16	667	457.791208791	36.8917829375	457	137442.420613	607.904433426	0.00894249580726	292.466916103	1.45951859956	9	0.37 uM	library	-28.2151226797639	0.109402362599189	-12.9190278189771
002AL100205B-KI_1_2	16	17	6715	671.793333333	82.0646280693	670	2665721.41638	6123.56694377	0.00405233164174	4132.410823	10.0223880597	9	1.1 uM	library	-19.1546228885394	-0.0573830192430514	0.974409949470645
002AL100205B-KI_1_2	16	18	8526	693.473725778	76.5964069642	693	3082035.10426	7805.27644783	0.00411888346226	5083.9798062	12.303030303	9	0.37 uM	library	-13.4712466919885	-0.0512042335067827	3.79869401177453
002AL100205B-KI_1_2	16	19	6306	725.292221375	86.5249128029	722	2506466.60621	5759.32113707	0.0047407499989	3721.12338077	8.73407202216	9	1.1 uM	library	-9.10240343876873	-0.0158469636811101	-1.69900703034196
002AL100205B-KI_1_2	16	20	6235	645.750542299	82.7129636798	642	2620866.47809	5694.77710755	0.00451491396668	3724.55667505	9.71183800623	9	0.37 uM	library	-17.2425749709669	0.00574014188458659	-0.0200812186319755
002AL100205B-KI_1_2	16	21	7616	829.630407145	109.030627958	827	2925472.43877	6944.3775372	0.00455179369102	4592.54971309	9.20918984281	9	1.1 uM	library	6.60991240336164	0.0474790905050301	-1.30449748420848
002AL100205B-KI_1_2	16	22	6653	730.081395349	86.9045415975	727	2580051.23656	6095.66253415	0.00430578922509	3912.55028324	9.15130674003	9	0.37 uM	library	14.0377219273083	0.0489378590788475	-2.17374901110859
003AL100205B-KI_1_3	1	3	6045	1292.88679245	167.949397571	1293	2345707.39127	5535.12223691	0.00448006167394	3666.00027826	4.67517401392	9	250 nM	18858	-5.64880117837713	-0.0113462681882906	0.371803821001819
003AL100205B-KI_1_3	1	4	6126	1416.52533465	212.580268737	1410	2493429.08912	5606.75139652	0.00438503809797	3696.38890062	4.34468085106	9	1 uM	Staurophorin	0.349410382167658	-0.0162367400016832	-0.00618921122265017
003AL100205B-KI_1_3	1	5	5951	1431.02173913	176.608824079	1420	2321989.0935	5487.28309297	0.00456576315999	3478.09853897	4.19084507042	9	10 uM	library	0.479191381258502	-0.0260297015652848	0.0674554289910016
003AL100205B-KI_1_3	1	6	6482	1504.34738622	207.463966015	1498	2505740.54594	5970.92495264	0.00449002537953	3860.79094586	4.32710280374	9	3.3 uM	library	3.99658922841292	-0.0294760716089139	0.473154081885124
003AL100205B-KI_1_3	1	7	644	450.624889649	114.491870522	447	150184.975715	578.212692466	0.0110056823968	251.733881841	1.44071588367	9	10 uM	library	-101.924672337268	0.194880119238194	-4.42804402006751
003AL100205B-KI_1_3	1	8	700	700.063797693	158.685267336	685	160310.359749	626.505978832	0.0105732165727	327.364058247	1.02189781022	9	3.3 uM	library	-87.6703926037907	0.183577962114268	-4.9738084097282
003AL100205B-KI_1_3	1	9	417	545.582978723	183.308611534	531	87671.7780474	366.436379801	0.0137601215712	173.928188469	0.785310734463	9	10 uM	library	-97.0861704737277	0.291723745419698	-5.7926346616409
003AL100205B-KI_1_3	1	10	810	548.701612903	174.956956898	527	179509.524214	702.23455744	0.0129421633083	354.039545985	1.53700189753	9	3.3 uM	library	-99.9646464792041	0.277810031247347	-4.20754803045196
003AL100205B-KI_1_3	1	11	701	553.4048583	114.59492881	537	161528.680996	615.244098838	0.0125091180448	298.370580012	1.30540037244	9	10 uM	library	-105.19415519898	0.258540985644010	-5.21286594063556
003AL100205B-KI_1_3	1	12	685	794.729508197	404.194188154	790	225948.773377	605.825273825	0.012976674721	341.763445299	0.867088607595	9	3.3 uM	library	-88.5472462771353	0.2702817940673	-5.40062508631057
003AL100205B-KI_1_3	1	13	6684	1553.04783654	198.146000226	1552	2464716.16749	6181.42361871	0.00447891646588	3896.22546523	4.30670103093	9	10 uM	library	-3.68045602549933	-0.0446594889939248	0.718956387838856
003AL100205B-KI_1_3	1	14	7113	1742.39361702	253.19472527	1745	2482633.87503	6572.27658645	0.00453705035958	4193.26647796	4.07621776504	9	3.3 uM	library	10.9382088208104	-0.0471901109384734	0.276773231537834
003AL100205B-KI_1_3	1	15	657	803.375	235.366338668	802	151028.428886	598.627118529	0.0101994738881	281.051698196	0.819201995012	9	10 uM	library	-76.6822680140992	0.132792859268913	-4.04524838523637
003AL100205B-KI_1_3	1	16	1688	1143.44682018	234.959758003	1139	635124.18389	1527.23943339	0.00909741306204	965.187871665	1.48200175593	9	3.3 uM	library	-48.1620615344048	0.101199758367348	-3.50878808421897
003AL100205B-KI_1_3	1	17	7230	1797.00910238	233.561613644	1799	2698917.95751	6666.60658681	0.0045863326526	4269.78394136	4.01889938855	9	10 uM	library	26.1092748427375	-0.071124377904296	0.41465094718589
003AL100205B-KI_1_3	1	18	7444	1958.58606839	245.923231534	1965	2660581.77776	6858.24197281	0.00494694569824	4436.52415502	3.78829516539	9	3.3 uM	library	45.1887455680544	-0.0512431296045048	0.224365365911753
003AL100205B-KI_1_3	1	19	6985	1868.36702128	224.289460406	1876	2614811.37216	6446.51743096	0.00459442357262	4111.67670401	3.72334754797	9	10 uM	library	37.0375005097717	-0.06827055770795	0.783968043392491
003AL100205B-KI_1_3	1	20	6475	1869.93846154	252.171961608	1877	2427133.66987	5955.70444591	0.00458395768439	3847.17528249	3.44965370272	9	3.3 uM	library	37.4102049174172	-0.0468691993376282	-0.188046145024641
003AL100205B-KI_1_3	1	21	6375	1682.67209776	235.09395052	1682	2557334.23115	5864.5055938	0.00463981211427	3857.07905662	3.79013079667	9	10 uM	library	16.3890107826258	-0.00303716930156603	0.0449800086160231
003AL100205B-KI_1_3	1	22	6698	1465.88155876	195.851809325	1460	2544338.14685	6173.34763761	0.00425249710776	3960.90205378	4.58767123288	9	3.3 uM	library	6.67872987629037	0.000463774259097709	0.32275981469391
003AL100205B-KI_1_3	2	3	7989	1711.57012195	210.154628488	1719	2925261.32886	7334.25813684	0.00474919279107	4850.03655821	4.64746945899	9	250 nM	18858	22.99619472352	0.0134574681796274	-0.0806995861567114
003AL100205B-KI_1_3	2	4	6366	1574.07762634	223.806759163	1576	2423458.97623	5836.90872044	0.00440276960539	3826.77768271	4.03934010152	9	1 uM	Staurophorin	1.30779314468466	-0.00089403547154994	-0.968097410517289
003AL100205B-KI_1_3	2	5	7012	1563.80585658	183.161151012	1568	2554888.7102	6417.04207073	0.0048700511451	4157.95742033	4.47193877551	9	1.1 uM	library	-0.479191381258502	9.71086437552402e-05	0.181532736131798
003AL100205B-KI_1_3	2	6	6623	1498.40466392	199.487280743	1501	2306921.36983	6116.71699123	0.004883545751	3871.10917291	4.41239173884	9	0.37 uM	library	-12.4024047079891	8.86015523641584e-06	0.227970276489328
003AL100205B-KI_1_3	2	7	4708	1458.94432005	223.482114715	1464	1887092.80049	4316.4779318	0.00577766909458	2780.74189467	3.21584699454	9	1.1 uM	library	-10.3458750300881	0.0128074072760393	-1.57271816929204
003AL100205B-KI_1_3	2	8	6907	1711.69055375	222.19203885	1719	2567989.36296	6334.89069102	0.00512991578608	4042.73704201	4.01803374055	9	0.37 uM	library	5.71868325481066	-0.00659675822623925	0.121807858252845
003AL100205B-KI_1_3	2	9	697	883.692307692	393.450260138	880	220161.994076	618.678936391	0.0129240215563	357.858192459	0.792045454545	9	1.1 uM	library	-76.6406715400316	0.274933833570306	-6.18194914722006
003AL100205B-KI_1_3	2	10	8341	1769.26066351	222.421254116	1779	2857694.31763	7655.50556909	0.00495365776167	4916.94118786	4.688589095	9	0.37 uM	library	16.6385896270313	-0.00814949677807928	1.17328904793525
003AL100205B-KI_1_3	2	11	3951	1374.42769231	269.387860116	1381	1605460.33389	3618.12031165	0.00681667715614	2272.33960559	2.86097031137	9	1.1 uM	library	-32.0376043268488	0.058990266509437	-2.76038926919843
003AL100205B-KI_1_3	2	12	4304	1551.93574297	269.848342319	1560	1747824.37775	3917.99846562	0.005805282976	2528.04926809	2.75897435897	9	0.37 uM	library	-23.270731452366	0.0150730683252686	-2.33107870329895
003AL100205B-KI_1_3	2	13	6678	1749.39716605	226.005938501	1763	2351808.86245	6143.02601595	0.00512372517091	3838.02113512	3.78786159955	9	1.1 uM	library	2.06984054960270	-0.00571771309617558	-0.63467757976496
003AL100205B-KI_1_3	2	14	7126	1660.93407145	198.271042246	1669	2296490.17236	6605.37137219	0.0052446074804	4018.31747638	4.26962252846	9	0.37 uM	library	-13.8732560310187	-0.00588689637244398	0.229959531053383
003AL100205B-KI_1_3	2	15	4799	1531.04195804	219.733789891	1542	1776198.93162	4398.31224336	0.0061840533826	2763.35392974	3.1121919585	9	1.1 uM	library	-14.6003623977200	-0.00364581583347815	-0.239759024460775
003AL100205B-KI_1_3	2	16	6452	1517.75156002	204.714521562	1527	2336301.16204	5948.9564374	0.00541917950335	3658.63287488	4.22527832351	9	0.37 uM	library	-23.5635706298017	-0.0225494123927937	1.12288373551652
003AL100205B-KI_1_3	2	17	7026	1803.4772774	199.084923509	1816	2458892.88787	6465.38173689	0.00554845687768	4002.90263129	3.86894273128	9	1.1 uM	library	11.2010985369175	-0.0202409277880412	-0.262159693646513
003AL100205B-KI_1_3	2	18	6587	1869.71287129	228.387054293	1882	2282610.1886	6079.15924929	0.00533024578809	3749.47774608	3.5	9	0.37 uM	library	19.6318719009343	-0.0221428221836837	-0.706267724375696
003AL100205B-KI_1_3	2	19	6546	1702.17056848	207.648434786	1714	2285243.14358	6044.78607466	0.00569403439056	3694.4643095	3.81913652275	9	1.1 uM	library	3.06815592722457	-0.0122130143072327	0.558049631466464
003AL100205B-KI_1_3	2	20	7381	1689.96581197	226.54129812	1700	2539912.73056	6816.58475966	0.00509110936777	4237.36493315	4.34176470588	9	0.37 uM	library	1.84355573067507	-0.0131079305457875	1.04712108395484
003AL100205B-KI_1_3	2	21	6759	1694.55648536	202.041391842	1698	2413522.01273	6245.43701608	0.00479563361692	3961.99243339	3.98056537102	9	1.1 uM	library	1.37434750319279	0.0175023366192204	-0.00728337233222126
003AL100205B-KI_1_3	2	22	6938	1502.23231201	212.309121253	1496	2631624.20537	6367.52266583	0.0044398719736	4137.71711018	4.63770053476	9	0.37 uM	library	-6.20619393088268	0.0221907417438624	0.0128819006770812
003AL100205B-KI_1_3	3	3	6425	1695.4175	249.247087954	1708	2382645.70769	5891.44832579	0.00537159167626	3799.97103561	3.76170960187	9	250 nM	18858	2.94003878709643	0.00584471991232943	-0.837479231210983
003AL100205B-KI_1_3	3	4	6972	1719.79987795	215.579284897	1736	2504917.80916	6418.92296898	0.00517761555972	4027.07946488	4.01612903226	9	0.1 ugml	Interferin	-0.539090303915815	-0.00276967628520362	-0.142279056761319
003AL100205B-KI_1_3	3	5	5717	1691.32035928	222.475726883	1709	2095271.84056	5252.58698535	0.00528883313305	3253.64438396	3.34523112932	9	10 uM	library	-4.34932732850599	-0.0151784436737193	-1.01733609178018
003AL100205B-KI_1_3	3	6	6632	1781.26641929	193.598595655	1797	2355839.68077	6096.66680341	0.0057077605794	3735.52365246	3.69059543684	9	3.3 uM	library	0.232940254778438	-8.86015523644848e-06	-0.227970276489330
003AL100205B-KI_1_3	3	7	6290	1724.19954106	182.628324224	1743	2260398.26859	5782.14656004	0.00613151826781	3533.11662948	3.60872059667	9	10 uM	library	0.479191381258502	-0.00491179015326168	0.0165291957215579
003AL100205B-KI_1_3	3	8	6571	1882.15584416	223.201779594	1904	2350337.9985	6015.89383332	0.00579836683622	3713.24109605	3.45115546218	9	3.3 uM	library	6.5339741465352	-0.0124764051601921	-0.0498902754827746
003AL100205B-KI_1_3	3	9	6742	1605.921766	205.078709261	1621	2368295.16584	6202.83607372	0.00562285601757	3788.41662605	4.15916101172	9	10 uM	library	-16.6186233194789	-0.0308698918823637	0.864414884445996
003AL100205B-KI_1_3	3	10	6486	1779.50685962	222.095244364	1797	2459474.91989	5934.76134617	0.00575751185017	3706.14128077	3.60934891486	9	3.3 uM	library	-0.32944407461522	-0.00893346174842639	0.0615131680821277
003AL100205B-KI_1_3	3	11	7771	1926.48587571	213.637238972	1947	2606584.99088	7157.18286575	0.00565409193451	4324.34237697	3.99126861839	9	10 uM	library	9.3492235114289	-0.0157975719819256	0.181879372591422
003AL100205B-KI_1_3	3	12	9009	2195.91666667	221.182254245	2219	2866148.57924	8307.8131226	0.00571355204472	5078.78739557	4.05993690852	9	3.3 uM	library	28.0193849319207	-0.0194148407178472	0.924323401198041
003AL100205B-KI_1_3	3	13	13118	2689.11799429	240.022521383	2720	3475144.45823	12080.675443	0.00625227430556	7268.81071026	4.82279411765	9	10 uM	library	85.0930750705636	0.00571771309617552	2.13261463306926
003AL100205B-KI_1_3	3	14	12390	2611.50595238	220.080585228	2649	3277468.62975	11431.4600927	0.00631363585929	6776.56134334	4.67723669309	9	3.3 uM	library	71.5991788830411	0.00330855909797969	1.84625276876680
003AL100205B-KI_1_3	3	15	1976	2202.8521397	335.244872397	2221	1107281.37717	1648.49718034	0.00736773410869	1160.91575203	0.889689329131	9	10 uM	library	38.8194934588268	0.00986440173378104	-3.44918420801726
003AL100205B-KI_1_3	3	16	6110	1904.2457989	187.720021958	1940	1805295.59979	5642.35623474	0.00778789176894	3085.81471207	3.14948453608	9	3.3 uM	library	1.53075024568688	0.0355576171461376	0.0174312709678161
003AL100205B-KI_1_3	3	17	9075	1986.46992481	174.93642578	2020	2266111.06077	8464.53051485	0.00757310328927	4635.46671016	4.49257425743	9	10 uM	library	14.0396419272890	0.0249177204755825	1.75048056682257
003AL100205B-KI_1_3	3	18	9383	2114.73626374	212.132724785	2150	2279246.24086	8768.84992575	0.0071153923067	4790.44160185	4.36418604651	9	3.3 uM	library	29.2855816025378	0.0140026215039915	1.74774015249340
003AL100205B-KI_1_3	3	19	370	815.981623932	187.988547359	795	60286.6785943	329.314330625	0.0241061957409	119.032361349	0.465408805031	9	10 uM	library	-113.678172049803	0.649664175232314	-4.72693879700322
003AL100205B-KI_1_3	3	20	426	701.211903724	298.026461879	691	75782.5410658	380.998352955	0.014274473387	148.496576084	0.616497829233	9	3.3 uM	library	-124.486599871523	0.301457879016617	-4.91956458607949
003AL100205B-KI_1_3	3	21	761	1031.8826087	384.046733642	1018	300390.667823	673.744642577	0.00998325730463	426.775844763	0.747544204322	9	10 uM	library	-89.921593780328	0.181694696773172	-5.07080033301042
003AL100205B-KI_1_3	3	22	4970	1591.15941832	262.513128366	1588	2020076.26398	4525.85585784	0.00502098848036	3000.60235268	3.12972292191	9	3.3 uM	library	-15.2941915851672	0.0130243956125253	-1.88553818130321
003AL100205B-KI_1_3	4	3	7165	1973.23488372	249.642749187	1983	2511124.83531	6594.99346769	0.00508720732772	4216.55850808	3.61321230459	9	250 nM	18858	12.7501512311941	-0.00816686716608726	-1.32673615558773
003AL100205B-KI_1_3	4	4	7290	1967.89091924	222.275253346	1984	2557411.17775	6709.80413663	0.00551863391434	4173.35412623	3.67439516129	9	0.1 ugml	Interferin	6.39587385263084	0.00675479101951446	-0.986084986507927
003AL100205B-KI_1_3	4	5	7708	2074.30251258	205.972258155	2097	2543577.55925	7114.37602254	0.00577750920633	4355.01630396	3.67572722938	9	1.1 uM	library	17.4938131338607	-9.71086437552728e-05	-0.627739549845363
003AL100205B-KI_1_3	4	6	6001	2011.60301508	222.787725281	2043	2044842.21938	5523.6875356	0.00643845349813	3286.77826789	2.93734703867	9	0.37 uM	library	6.95493046409909	0.0241804010275326	-1.82681995146437
003AL100205B-KI_1_3	4	7	5970	1858.31573772	217.584722545	1883	1974059.23465	5497.69679884	0.00649313906773	3235.34905139	3.17047265003	9	1.1 uM	library	-4.08643761239889	0.00538801801672016	-1.00436003083348
003AL100205B-KI_1_3	4	8	5446	2145.8531722	267.978796167	2177	1944916.20122	4993.58421964	0.00639311422477	2979.17209297	2.50160771704	9	0.37 uM	library	16.1311126434069	0.00659675822623922	-2.00890850910044
